Date,market_kospi,bond_k3y,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
2020-07-01,2106.699951,58015,0.9979129164578603,0.9913970738788612,1.0534395174639446,1.047077894881658,0.9991905204781096,0.9993540329873821,1.002144841584016,1.0072289052039003
2020-07-02,2135.370117,58075,1.0092943496629265,1.0047996619599215,1.0641403164676946,1.0613976953680102,1.000172220787049,1.0002928106376383,1.0030325578985395,1.0081225543733772
2020-07-03,2152.409912,58075,1.0156431658066698,1.0122895011682516,1.069429583731544,1.0700182917877785,1.0002583534274887,1.0002152852529602,1.0028925441436773,1.0079628923863293
2020-07-06,2187.929932,58040,1.02328273536096,1.026041530280518,1.0838079685467676,1.0877593924040008,0.9998105114468312,0.9995780554383488,1.0021482416217857,1.0071951809424233
2020-07-07,2164.169922,58075,1.0069110151459562,1.0133342869689734,1.068887584225663,1.0762370064622713,1.0003272702218549,1.000180833383565,1.0026241734716779,1.007632793104894
2020-07-08,2158.879883,58090,0.9995962174273263,1.0109818232431167,1.0634501713570201,1.0739623343047993,1.0003271856864873,1.0004047083946854,1.00278070681453,1.007734959980744
2020-07-09,2167.899902,58050,1.000757985368348,1.01257270945263,1.0652068389704208,1.0787315460105444,0.9997244514862398,0.9997330600787042,1.002003719755411,1.0068903911782179
2020-07-10,2150.25,58065,0.9928083196345233,1.0035976108828686,1.0537343692094858,1.0703831619936268,1.00001722237531,1.0000516689056527,1.0021660525203013,1.0069890048905692
2020-07-13,2186.060059,58035,1.0095167688987723,1.0159215929865633,1.0684123840055153,1.0885005108582804,0.9995177651860909,0.9996210620596999,1.0015546373783148,1.0063102103451613
2020-07-14,2183.610107,58045,1.006578091430788,1.0112452247837163,1.064383863178227,1.0876372759129422,0.9997933065780181,0.9998019170979994,1.001636463513191,1.0063171125486243
2020-07-15,2201.879883,58065,1.0109919891768009,1.0152311006549293,1.0707896289354466,1.0969094425901647,1.0002239371597879,1.0000602809090362,1.001885058859561,1.0065075295222274
2020-07-16,2183.76001,58075,1.0012140587854608,1.0046350088355789,1.0595269093790531,1.0882598665651777,1.0003100401329728,1.0002325120777107,1.0019481126311023,1.0065165774103537
2020-07-17,2201.189941,58135,1.0045132756811026,1.0103861937777066,1.065211657918392,1.0971506975757597,1.0011020991544832,1.0011624402634864,1.0028563912292834,1.007385500909379
2020-07-20,2198.199951,58145,1.0020385264919045,1.0085382964190557,1.0611795223900753,1.095562635197683,1.0008951164512077,1.0011536209924585,1.002891934779109,1.0074031294555035
2020-07-21,2228.830078,58135,1.0118296881039588,1.0195667892148885,1.0732538750723333,1.1106275245063844,1.000413002701726,1.0008780387025686,1.0025796716128337,1.0070786533885074
2020-07-22,2228.659912,58145,1.0092983440275403,1.0162450413240505,1.070254555757659,1.1101708892196727,1.0003096667641544,1.0009554222363766,1.0026195652642484,1.00711376759768
2020-07-23,2216.189941,58155,1.0007116257845348,1.0083385328832577,1.0617726625638415,1.1035140116833593,1.000206387699293,1.0009466437177281,1.0026508049395486,1.0071495989354977
2020-07-24,2200.439941,58165,0.9936670797880726,0.9988914334405465,1.0519894977992355,1.0953008863761535,1.0002751552047326,1.0009464808122526,1.0026748338643736,1.0071861471861472
2020-07-27,2217.860107,58180,0.9997584341113964,1.0053480455077826,1.0580389966773638,1.1036975180571946,1.0004126831281381,1.0009548469234144,1.002803759795923,1.00729908050919
